customer_id,age,gender,city,account_age_days,total_orders,total_items_sold,total_items_bought,avg_order_value,total_spend,total_earnings,preferred_category,payment_method,return_rate_percent,last_purchase_days_ago,seller_rating_avg,buyer_rating_avg,is_active_user,avg_delivery_days,discount_usage_percent
CUST200184,60.0,Female,Delhi,2023,63,231,352,15839.05,19237.57,137564.4,Sports,COD,3.98,272,,3.26,0,11.0,8.88
CUST200185,,Other,Bangalore,2221,2,143,101,11965.15,119177.15,315641.65,Books,,36.8,356,3.24,2.02,1,3.0,40.91
CUST200186,52.0,,Delhi,983,75,236,207,14996.53,419597.12,380976.79,Electronics,,31.45,117,3.07,4.12,1,7.0,23.41
CUST200187,49.0,Male,Ahmedabad,2241,116,191,81,1707.37,304868.65,137198.35,Automobile,Credit Card,27.46,296,2.38,4.21,1,8.0,17.04
CUST200188,56.0,Male,Delhi,1419,88,155,85,2126.8,655150.35,231399.86,Home Decor,,5.59,9,4.0,2.67,1,1.0,37.55
CUST200189,36.0,Male,Delhi,1305,91,249,336,17552.55,492081.98,176337.42,Electronics,UPI,0.38,357,3.56,2.2,0,8.0,48.57
CUST200190,27.0,Female,Hyderabad,819,23,162,365,16909.96,603275.35,31132.68,,UPI,27.07,54,4.37,2.52,1,3.0,42.44
CUST200191,27.0,Female,Delhi,2646,92,290,187,12100.04,190971.77,147769.59,,,43.79,60,3.69,3.94,1,7.0,31.72
CUST200192,31.0,Female,Pune,2857,80,255,331,7942.6,192503.37,403674.4,Electronics,Debit Card,12.03,47,3.18,3.49,1,2.0,3.87
CUST200193,,Female,Delhi,2504,89,74,304,8826.95,711770.42,357513.58,Books,Credit Card,10.12,148,3.76,4.02,1,7.0,32.38
CUST200194,61.0,Male,Pune,979,14,28,168,16209.46,438980.13,257996.21,Furniture,UPI,10.51,63,3.94,3.24,0,1.0,47.14
CUST200195,19.0,Other,Bangalore,1750,108,89,354,16072.67,181368.56,21594.82,Fashion,Credit Card,26.04,43,2.42,4.27,1,10.0,52.39
CUST200196,49.0,Other,Ahmedabad,2368,13,36,362,2749.11,136754.65,227169.18,Sports,,1.31,1,4.63,2.04,0,9.0,3.86
CUST200197,32.0,Other,Chennai,162,121,253,130,3380.6,269805.86,164728.05,Automobile,COD,17.97,250,2.16,3.46,1,3.0,51.11
CUST200198,34.0,Male,Ahmedabad,953,54,118,365,1014.57,560419.98,436113.38,Electronics,UPI,6.16,224,3.94,4.84,0,2.0,49.37
CUST200199,43.0,Male,Mumbai,2391,77,170,336,3097.3,94873.07,260726.56,Furniture,COD,30.15,305,4.06,4.12,1,6.0,26.09
CUST200200,64.0,Female,Hyderabad,561,24,54,236,4922.81,449452.63,127014.5,Fashion,Debit Card,31.2,161,4.33,2.98,1,6.0,42.07
CUST200201,51.0,Female,Kolkata,628,34,64,391,8086.84,720952.28,105065.5,Books,UPI,43.28,43,4.48,4.89,1,8.0,7.36
CUST200202,39.0,Female,Mumbai,2849,95,280,80,,486772.09,285918.04,Fashion,UPI,1.49,60,4.07,2.86,1,6.0,3.15
CUST200203,37.0,Other,Chennai,659,69,68,192,12967.49,640179.91,220404.35,Sports,UPI,40.2,294,3.42,3.45,1,5.0,4.76
CUST200204,36.0,Male,Pune,2309,23,279,314,3456.9,217677.65,315687.25,Automobile,UPI,27.46,40,4.02,2.26,1,8.0,30.26
CUST200205,18.0,Female,Delhi,1420,77,167,311,,143129.37,221074.65,Home Decor,Wallet,0.11,124,2.05,3.06,0,9.0,10.81
CUST200206,31.0,Male,Chennai,2694,16,243,54,9446.39,611328.85,303804.65,Books,Wallet,1.76,150,,2.24,1,2.0,34.61
CUST200207,28.0,Female,Delhi,2781,64,163,240,4423.37,793122.79,262901.19,Home Decor,Credit Card,7.84,202,3.02,2.86,1,10.0,5.95
CUST200208,45.0,Male,Mumbai,2542,146,237,377,16443.82,160252.32,112307.2,Furniture,Credit Card,6.33,220,2.12,3.95,1,5.0,51.45
CUST200209,,,Chennai,176,22,124,280,2812.77,56683.17,424690.67,,Debit Card,41.43,140,2.12,3.51,1,5.0,48.31
CUST200210,26.0,,Hyderabad,1035,28,72,233,3567.25,238741.41,208193.84,Automobile,,44.57,357,3.07,4.97,0,2.0,49.44
CUST200211,51.0,,Mumbai,1640,59,52,237,13110.72,561870.79,371478.16,Home Decor,,40.35,277,3.77,3.88,1,3.0,51.79
CUST200212,54.0,Male,Mumbai,2377,36,7,253,4075.64,435020.67,27646.83,Automobile,Wallet,14.78,242,2.87,3.39,1,6.0,3.82
CUST200213,43.0,Male,Pune,2182,112,168,251,2216.24,271386.32,114719.43,Electronics,Wallet,11.31,91,2.37,3.27,1,4.0,26.29
CUST200214,62.0,Female,Hyderabad,1374,118,50,11,16289.33,93902.94,59838.91,Home Decor,,18.55,323,4.83,2.3,0,5.0,54.87
CUST200215,60.0,Other,Mumbai,1447,97,60,384,16167.1,786050.52,397863.15,Fashion,,22.43,17,2.05,2.92,1,9.0,31.65
CUST200216,46.0,,Chennai,2093,9,224,368,18256.22,87169.64,125037.94,Automobile,UPI,11.27,20,4.3,4.88,1,8.0,54.44
CUST200217,25.0,Other,Chennai,1862,145,71,24,9398.81,161175.71,314974.29,Books,COD,34.03,285,4.53,4.85,1,1.0,4.32
CUST200218,33.0,Female,Chennai,2514,87,269,372,6764.33,295712.42,138673.76,Home Decor,Wallet,31.56,112,3.53,2.11,1,6.0,31.01
CUST200219,18.0,Other,Bangalore,1656,126,257,308,17573.84,266543.1,64880.73,Furniture,COD,12.55,136,2.84,3.05,0,3.0,41.94
CUST200220,36.0,Other,Mumbai,2111,127,133,103,1071.74,597849.04,372035.75,Books,UPI,38.73,7,2.23,4.71,1,1.0,19.38
CUST200221,57.0,Male,Hyderabad,1484,58,197,280,1058.69,,362193.84,Fashion,Wallet,11.95,135,2.67,4.77,0,1.0,47.0
CUST200222,62.0,Male,Mumbai,1127,67,206,115,5167.57,311213.39,59140.82,Furniture,UPI,20.97,225,3.22,2.7,1,7.0,12.1
CUST200223,18.0,Other,Bangalore,1740,23,103,16,17627.18,780358.09,442795.69,,Wallet,25.38,88,4.64,3.65,1,8.0,45.61
CUST200224,62.0,Female,Hyderabad,2960,76,167,358,14644.23,521265.76,433582.26,Sports,COD,36.98,146,2.08,4.51,1,11.0,6.64
CUST200225,27.0,Male,Ahmedabad,202,123,101,167,10745.57,534082.6,167875.55,Automobile,,31.78,108,2.27,2.68,1,3.0,53.39
CUST200226,64.0,Other,Bangalore,2136,91,63,49,18808.29,397794.97,417090.65,Automobile,UPI,25.04,232,3.54,3.42,1,3.0,28.39
CUST200227,52.0,Other,Ahmedabad,2588,62,206,118,6944.14,106612.17,326972.15,Home Decor,Wallet,24.47,139,2.88,3.46,1,10.0,20.92
CUST200228,61.0,Female,Mumbai,892,130,141,125,9147.31,653571.9,449048.18,Sports,COD,26.9,358,4.29,4.43,0,8.0,5.36
CUST200229,23.0,Other,Chennai,2732,48,241,399,9358.2,68703.04,326516.26,Automobile,Debit Card,34.15,291,3.69,4.76,0,7.0,36.5
CUST200230,39.0,Other,Chennai,2155,31,171,123,3943.32,349414.26,455933.36,Sports,COD,6.8,119,2.75,2.19,1,2.0,19.51
CUST200231,34.0,Other,Delhi,2037,19,186,110,8820.12,413006.12,246145.45,Automobile,UPI,34.49,125,4.15,3.12,1,3.0,7.59
CUST200232,59.0,Other,Mumbai,893,11,187,168,7540.53,364132.28,468535.89,Electronics,UPI,39.47,45,3.08,3.09,0,4.0,44.43
CUST200233,29.0,Other,,2555,128,18,372,9127.53,486587.28,340444.52,Furniture,UPI,11.06,336,3.28,3.64,1,1.0,8.33
CUST200234,60.0,Female,Bangalore,503,97,141,309,4840.24,453489.16,261309.15,Electronics,Wallet,44.7,187,3.85,2.7,1,9.0,2.57
CUST200235,50.0,Male,Chennai,2304,64,66,380,9258.36,46792.91,406309.39,Books,,10.57,38,4.43,3.27,1,5.0,27.12
CUST200236,58.0,Male,Bangalore,1521,85,45,225,1119.25,270090.46,28557.48,Sports,,38.76,177,3.75,3.99,1,2.0,15.69
CUST200237,54.0,Other,Ahmedabad,103,63,188,101,6469.23,299327.63,388585.73,Books,UPI,11.9,36,4.62,3.52,1,7.0,59.28
CUST200238,23.0,Female,Ahmedabad,2453,113,132,171,11975.91,166053.55,121691.54,Furniture,Debit Card,27.25,357,,2.82,1,5.0,36.33
CUST200239,46.0,Male,Hyderabad,1678,118,296,12,4534.81,693334.45,364197.62,Automobile,Debit Card,32.16,86,2.51,3.37,1,11.0,34.93
CUST200240,61.0,Female,Bangalore,1993,55,270,251,16769.77,300735.66,274933.16,Home Decor,Wallet,16.12,99,4.13,2.54,1,8.0,6.43
CUST200241,47.0,Male,Mumbai,142,123,108,27,2308.04,,106295.1,Fashion,Wallet,28.55,142,4.74,2.89,0,3.0,41.25
CUST200242,64.0,Male,Kolkata,1745,1,26,319,243.22,472023.01,405237.25,Furniture,Wallet,16.72,95,4.9,2.96,1,5.0,1.59
CUST200243,60.0,Other,Bangalore,379,112,157,193,6212.18,551118.83,307320.95,Books,COD,31.16,230,2.68,3.18,1,8.0,24.01
CUST200244,49.0,Male,Kolkata,2791,124,9,192,4773.51,135932.97,100857.58,Fashion,UPI,2.55,364,4.38,2.25,1,9.0,6.49
CUST200245,25.0,Other,Ahmedabad,1531,77,14,70,3079.47,229107.61,192791.19,Sports,Wallet,2.61,263,4.06,2.36,0,2.0,18.44
CUST200246,,Male,Mumbai,151,109,191,64,19763.87,620271.78,296958.59,Automobile,UPI,10.6,22,4.51,2.17,1,6.0,51.11
CUST200247,32.0,Male,Hyderabad,1740,61,74,398,16385.01,75596.21,121944.54,Books,Debit Card,31.31,105,2.91,4.78,1,1.0,53.71
CUST200248,31.0,Female,Mumbai,1985,9,184,164,12428.38,172681.19,435164.89,Home Decor,Debit Card,4.7,33,2.05,4.12,0,8.0,32.11
CUST200249,37.0,Female,Chennai,737,100,201,314,19282.9,529977.55,440740.42,Home Decor,Debit Card,23.65,64,4.12,2.02,1,,17.63
CUST200250,59.0,,Mumbai,1862,25,65,260,9704.55,549542.83,231772.1,Sports,Debit Card,27.7,7,2.32,2.37,1,8.0,30.19
CUST200251,31.0,Other,Mumbai,2854,100,291,80,11835.02,286211.41,310973.94,Furniture,Debit Card,37.07,299,2.94,3.26,1,2.0,50.52
CUST200252,42.0,Female,Kolkata,2605,94,95,122,17827.62,710250.92,409617.75,Sports,Credit Card,36.24,92,,2.44,1,5.0,57.1
CUST200253,21.0,,Chennai,2670,43,67,227,4733.64,451614.29,371348.83,Electronics,Debit Card,21.44,236,4.84,2.75,1,,34.43
CUST200254,25.0,Female,Mumbai,973,64,15,346,,561251.3,416537.41,Furniture,,31.78,70,3.85,2.9,1,7.0,45.68
CUST200255,60.0,Other,Hyderabad,494,139,161,357,3816.5,188211.65,468226.75,Automobile,Debit Card,20.41,253,4.35,2.1,0,9.0,5.25
CUST200256,,Female,Pune,1068,12,247,300,9732.82,513234.42,421434.22,Home Decor,UPI,12.17,227,2.06,4.82,1,3.0,11.27
CUST200257,51.0,Other,Delhi,1667,80,147,189,7992.12,679717.13,430065.67,Electronics,Debit Card,30.64,272,3.8,4.65,0,7.0,9.18
CUST200258,29.0,Male,Chennai,405,136,44,133,14493.57,721811.43,389291.76,Automobile,Wallet,7.61,246,2.22,4.03,0,11.0,15.97
CUST200259,45.0,Other,Chennai,834,27,108,26,7532.78,617815.57,367125.36,Sports,COD,12.47,136,3.67,4.76,1,2.0,12.4
CUST200260,22.0,Female,Mumbai,2564,146,285,245,,5812.27,369218.58,Sports,Wallet,14.76,272,4.47,2.35,0,10.0,12.43
CUST200261,56.0,Other,Mumbai,2786,75,50,98,,591917.54,491680.56,Electronics,Debit Card,1.29,246,4.96,2.97,1,5.0,44.54
CUST200262,49.0,Other,Kolkata,2266,138,6,201,5602.58,318779.0,63337.08,Sports,Wallet,8.07,328,4.25,4.08,0,2.0,8.36
CUST200263,48.0,Male,,1936,83,52,211,9228.18,509416.75,104893.84,Electronics,COD,36.52,28,3.24,4.14,1,9.0,21.8
CUST200264,32.0,Female,Delhi,2356,74,241,377,9510.8,467109.13,260833.7,Furniture,,27.01,21,2.96,2.89,0,1.0,34.98
CUST200265,62.0,Other,Kolkata,2995,18,290,101,6769.7,39574.45,100975.39,Fashion,COD,25.36,341,2.69,2.26,1,3.0,52.67
CUST200266,61.0,Other,Mumbai,2965,33,214,333,18528.0,331417.64,116855.78,Electronics,COD,26.3,38,4.2,3.04,0,6.0,46.64
CUST200267,30.0,Male,Hyderabad,2551,51,279,103,,67290.96,238031.65,Automobile,COD,10.83,68,3.98,3.94,0,11.0,44.99
CUST200268,34.0,Other,Delhi,1645,55,68,311,6561.48,,31851.76,Home Decor,UPI,40.39,214,4.11,4.37,1,7.0,2.96
CUST200269,44.0,Other,,2123,92,212,198,17076.72,672870.67,235879.12,Furniture,UPI,7.89,115,3.75,4.44,1,10.0,32.01
CUST200270,50.0,Male,Bangalore,2044,99,162,344,469.1,330522.63,66869.26,Furniture,COD,13.58,239,,4.92,1,9.0,55.71
CUST200271,61.0,,Bangalore,694,71,172,102,17435.38,689523.01,425351.05,Furniture,,37.59,69,4.92,2.06,1,3.0,31.96
CUST200272,51.0,Male,Chennai,1756,55,126,133,12822.7,617303.6,180439.06,Sports,Wallet,42.91,180,4.22,4.38,1,8.0,19.82
CUST200273,26.0,Female,Bangalore,2639,53,54,221,10281.83,297647.58,206042.61,Electronics,Credit Card,26.57,94,4.12,2.28,1,,2.75
CUST200274,48.0,Male,Pune,1681,6,184,330,7013.73,323101.09,418826.37,Automobile,COD,35.32,151,4.86,2.94,1,10.0,7.34
CUST200275,51.0,Female,Ahmedabad,765,104,162,21,2819.53,705462.67,410722.45,Home Decor,Credit Card,15.48,130,3.29,2.17,0,3.0,34.76
CUST200276,33.0,Other,Chennai,2144,53,162,257,9591.74,512027.22,32368.03,Furniture,,43.89,158,3.67,3.26,1,6.0,29.6
CUST200277,40.0,Other,Mumbai,1461,81,180,35,3540.23,298204.66,237271.83,Electronics,UPI,23.04,189,4.11,4.86,1,9.0,19.52
CUST200278,52.0,Male,Chennai,2549,80,285,194,12275.83,623768.55,96097.86,Books,Wallet,20.46,192,4.47,4.65,0,4.0,43.13
CUST200279,30.0,Female,Hyderabad,170,74,213,223,3630.94,638102.47,69633.24,Fashion,Credit Card,40.98,126,4.6,3.61,1,4.0,46.51
CUST200280,22.0,Male,Hyderabad,2586,125,80,342,19473.52,79057.63,326723.01,Fashion,,11.92,131,3.6,4.49,0,6.0,54.1
CUST200281,62.0,,Pune,68,135,119,19,13409.77,281742.24,334069.09,Automobile,Credit Card,3.33,321,2.11,2.12,1,7.0,41.21
CUST200282,38.0,Other,Hyderabad,460,70,221,260,11275.65,91225.71,499125.59,Electronics,Debit Card,21.63,276,4.52,2.25,0,8.0,50.42
CUST200283,61.0,Female,Delhi,2482,142,135,51,12777.69,756716.39,117162.67,Electronics,UPI,10.66,180,3.99,4.8,1,7.0,37.58
CUST200284,36.0,Male,Pune,2691,61,160,385,17308.57,92208.3,122167.52,Sports,Debit Card,31.75,273,4.38,2.84,1,,51.37
CUST200285,39.0,Other,Pune,1968,111,42,325,11215.26,554718.28,197067.62,Books,Wallet,17.76,265,3.5,4.03,1,7.0,19.58
CUST200286,40.0,Other,Pune,204,63,210,96,4578.27,121935.14,270354.81,Automobile,Debit Card,1.57,66,4.95,4.46,0,10.0,13.5
CUST200287,36.0,Female,Pune,1867,4,31,208,8588.08,306813.81,389622.2,Fashion,Credit Card,30.19,77,4.1,2.96,1,1.0,28.69
CUST200288,23.0,Female,Pune,2861,2,124,260,2739.8,232796.92,47049.25,Sports,Debit Card,13.78,85,4.91,2.23,0,3.0,35.98
CUST200289,57.0,Male,Mumbai,1673,103,63,256,1286.1,55509.23,209659.6,Sports,Debit Card,34.88,260,2.31,2.67,0,3.0,55.28
CUST200290,,Other,Mumbai,2495,100,217,323,328.37,5679.77,139253.93,Sports,,13.0,29,4.62,2.98,1,6.0,34.3
CUST200291,23.0,Other,Mumbai,766,35,130,144,8977.81,401056.49,399033.91,Sports,Debit Card,15.41,23,4.88,2.21,1,6.0,32.3
CUST200292,24.0,,Mumbai,497,99,221,327,2649.28,532902.43,401013.18,Sports,Debit Card,3.15,291,,3.19,1,11.0,55.95
CUST200293,49.0,Male,Ahmedabad,602,110,111,181,11252.18,305709.13,93638.67,Furniture,Debit Card,10.52,98,2.17,2.71,1,3.0,3.95
CUST200294,47.0,Other,Ahmedabad,2937,44,10,242,328.7,671195.61,139280.91,Home Decor,Credit Card,5.84,352,2.98,3.27,1,8.0,52.48
CUST200295,,Female,Bangalore,353,27,167,389,2230.71,12294.4,182602.35,Automobile,Debit Card,36.17,277,4.33,3.92,1,9.0,24.23
CUST200296,60.0,Female,Chennai,2592,97,95,125,17852.11,571617.23,449280.23,Automobile,Debit Card,43.35,231,4.22,4.82,1,2.0,56.56
CUST200297,64.0,Other,Delhi,2248,78,190,296,234.85,83855.17,131569.49,Automobile,COD,37.02,237,4.63,4.96,0,8.0,27.64
CUST200298,22.0,Female,Chennai,2953,26,31,209,4566.21,622955.78,355733.86,Furniture,Debit Card,36.63,284,2.32,4.48,1,1.0,46.29
CUST200299,64.0,Other,Delhi,1700,139,183,227,333.7,,274143.06,Electronics,COD,38.21,37,3.88,3.92,0,5.0,42.8
CUST200300,56.0,Female,Delhi,1837,9,242,58,9725.19,564402.67,80984.45,Books,UPI,27.98,151,3.33,3.08,1,5.0,1.09
CUST200301,31.0,Female,Chennai,2291,29,130,397,8280.87,226610.87,371674.45,Furniture,Wallet,36.58,338,2.66,3.16,1,6.0,56.14
CUST200302,20.0,Male,Bangalore,1701,20,134,204,16976.2,496476.19,308688.01,Home Decor,Debit Card,35.31,252,3.15,2.92,1,3.0,52.13
CUST200303,30.0,Male,Chennai,773,141,70,299,14064.89,788409.27,23161.83,Furniture,COD,15.18,38,2.14,2.4,0,4.0,9.67
CUST200304,42.0,,Ahmedabad,2364,16,232,215,4509.37,798034.51,388071.69,Electronics,Wallet,34.39,48,3.81,3.6,0,11.0,4.74
CUST200305,45.0,Male,Ahmedabad,2004,96,53,392,6487.07,296868.32,145859.47,Fashion,UPI,31.78,91,4.5,4.66,1,6.0,2.01
CUST200306,34.0,Male,Bangalore,2447,84,240,388,7977.77,606254.7,396424.94,Sports,Wallet,22.67,323,2.47,4.36,1,1.0,8.24
CUST200307,64.0,Male,Mumbai,2481,76,239,90,8956.59,225541.61,221272.26,Home Decor,Wallet,30.13,250,2.66,2.96,1,2.0,46.8
CUST200308,23.0,Female,Pune,506,108,259,367,13875.11,562387.76,240917.86,Sports,Credit Card,30.99,158,2.36,4.91,1,10.0,0.53
CUST200309,58.0,Female,Chennai,2640,62,126,188,13119.93,277540.16,447237.74,Automobile,Debit Card,27.26,129,4.15,2.96,1,,19.28
CUST200310,47.0,Male,Pune,98,73,245,161,18773.39,247278.23,185653.16,Electronics,Debit Card,12.62,36,2.55,2.91,1,4.0,43.86
CUST200311,27.0,Female,Kolkata,2706,53,22,185,10408.67,31723.55,490112.88,Sports,Credit Card,41.58,167,2.58,4.78,1,6.0,26.14
CUST200312,62.0,Female,Mumbai,419,79,13,337,6491.91,159511.72,169429.17,Electronics,Wallet,5.63,249,3.37,3.5,0,9.0,16.32
CUST200313,57.0,Male,,696,20,61,380,15333.04,217191.5,282267.17,Furniture,COD,3.19,329,4.33,2.29,1,10.0,50.77
CUST200314,32.0,Other,Kolkata,1498,34,249,100,12854.39,334715.15,242994.05,Fashion,Debit Card,21.72,107,3.06,2.17,1,1.0,53.28
CUST200315,24.0,Female,,34,11,271,99,9288.16,356297.55,319116.7,Books,COD,15.21,151,2.15,3.99,0,4.0,10.66
CUST200316,20.0,Female,Bangalore,91,128,40,184,17277.65,730111.21,40600.91,Home Decor,COD,29.98,112,4.31,4.19,1,6.0,36.72
CUST200317,55.0,Female,Hyderabad,671,101,64,208,6070.05,759282.54,470774.36,Books,Credit Card,29.29,15,3.5,4.67,1,9.0,44.37
CUST200318,40.0,Female,Delhi,1744,60,118,265,,98733.08,281949.03,Fashion,UPI,15.88,6,2.95,3.52,1,2.0,3.74
CUST200319,64.0,Male,Mumbai,391,48,131,221,15551.28,451433.77,272116.65,Books,Debit Card,41.54,3,2.41,4.03,1,6.0,49.73
CUST200320,27.0,,Bangalore,1348,62,11,343,10763.25,627993.77,47602.08,Automobile,UPI,42.6,242,2.1,3.55,1,2.0,20.26
CUST200321,53.0,Other,Bangalore,2239,91,45,274,17258.81,318495.36,417301.71,Furniture,COD,20.08,17,4.18,4.46,1,8.0,55.98
CUST200322,33.0,Other,Bangalore,287,96,32,342,18530.85,795972.45,169051.06,Fashion,Wallet,2.86,90,3.21,3.81,1,3.0,34.52
CUST200323,38.0,Male,Hyderabad,1599,132,99,330,19089.4,267555.91,138944.7,Automobile,Wallet,3.48,56,4.03,4.51,1,1.0,36.36
CUST200324,50.0,Female,Ahmedabad,2669,20,112,293,19186.84,389176.49,230617.17,Books,UPI,15.03,300,2.57,3.35,1,1.0,14.06
CUST200325,53.0,Female,Mumbai,593,136,189,290,12159.09,50143.87,242208.78,Furniture,UPI,3.36,116,4.56,4.38,1,,42.23
CUST200326,39.0,Female,,2456,73,81,384,19122.95,350658.09,176990.5,Electronics,Wallet,20.41,351,2.56,2.46,0,8.0,18.17
CUST200327,24.0,Female,Chennai,605,64,57,395,18883.47,488594.65,47539.2,Home Decor,COD,27.89,269,4.46,2.42,1,,58.08
CUST200328,38.0,Male,Mumbai,2725,119,155,57,,,271145.45,Automobile,Credit Card,27.81,303,2.44,4.47,1,11.0,0.41
CUST200329,18.0,Female,Pune,2250,140,181,358,19941.46,482003.36,291295.88,Home Decor,UPI,7.69,254,3.57,3.48,0,6.0,8.26
CUST200330,38.0,Other,Pune,1712,107,245,307,9176.1,273373.93,313103.87,Books,Credit Card,23.89,31,4.44,2.36,1,5.0,45.33
CUST200331,51.0,Female,Kolkata,2010,15,105,218,12973.55,258816.97,48939.08,Electronics,Credit Card,41.47,116,,4.28,1,10.0,21.65
CUST200332,39.0,Female,Mumbai,1155,84,293,26,8555.29,364829.46,144547.21,Home Decor,COD,13.1,168,2.87,2.72,0,8.0,45.77
CUST200333,20.0,Male,Chennai,2553,17,299,311,12567.86,695331.25,202336.14,Sports,Credit Card,38.61,187,4.06,4.29,1,1.0,27.37
CUST200334,29.0,Male,Pune,1490,136,288,13,12908.59,742312.3,441862.16,Fashion,,20.46,30,4.27,2.48,1,9.0,20.83
CUST200335,29.0,,Bangalore,1082,106,129,55,13500.56,360271.86,321920.31,Home Decor,Wallet,42.2,80,2.96,2.99,1,11.0,47.83
CUST200336,54.0,Female,Ahmedabad,1904,12,63,319,10902.22,101222.3,378434.44,Books,COD,36.26,152,2.17,2.47,0,1.0,51.16
CUST200337,,Female,Chennai,328,36,230,255,10723.12,302679.02,381175.71,Electronics,Wallet,10.29,194,2.68,4.67,1,11.0,12.94
CUST200338,63.0,Male,Chennai,1436,38,72,170,14547.8,395002.97,448638.21,Fashion,COD,13.75,197,2.52,4.62,1,8.0,2.09
CUST200339,61.0,Male,Hyderabad,1552,33,294,165,15915.1,,43993.63,Books,COD,9.22,220,3.79,4.33,0,10.0,30.88
CUST200340,25.0,Female,Hyderabad,2583,133,271,218,4307.09,548547.08,326962.98,Sports,Credit Card,13.53,336,2.6,4.91,1,10.0,53.89
CUST200341,25.0,Female,Delhi,1468,106,182,281,16930.85,119651.29,286693.91,Home Decor,Debit Card,40.88,210,3.55,2.01,1,4.0,28.8
CUST200342,39.0,Female,Pune,935,144,285,267,17596.77,388133.1,296003.4,Sports,UPI,34.27,27,3.04,2.57,1,9.0,58.18
CUST200343,37.0,Female,Bangalore,1356,11,184,213,17048.31,411688.12,150942.62,Electronics,Wallet,21.9,184,2.19,4.74,0,1.0,16.64
CUST200344,57.0,Other,Mumbai,2279,139,155,102,,472400.73,212488.67,Books,Debit Card,16.34,74,3.59,3.92,0,1.0,43.79
CUST200345,40.0,Male,Ahmedabad,982,112,110,177,9230.68,218470.19,68108.59,Home Decor,UPI,10.31,222,4.54,2.31,0,9.0,4.3
CUST200346,63.0,Male,Kolkata,1621,94,51,313,17984.3,274149.6,343507.71,Fashion,,25.71,28,2.34,3.57,1,8.0,21.17
CUST200347,53.0,Other,Hyderabad,1985,137,178,321,4305.7,209542.18,204718.09,Electronics,Wallet,12.83,353,2.5,4.91,1,1.0,41.36
CUST200348,35.0,Female,Chennai,1054,11,19,6,4953.69,641663.42,37332.75,Electronics,Credit Card,20.68,105,2.24,4.26,1,2.0,25.2
CUST200349,51.0,Female,Chennai,197,92,158,313,11968.07,160890.44,40160.96,Furniture,Debit Card,41.58,242,,3.55,1,8.0,41.13
CUST200350,,Other,Bangalore,2236,140,93,129,9296.88,772016.7,77214.09,,Debit Card,26.9,198,4.14,4.53,1,8.0,16.95
CUST200351,33.0,Other,Delhi,119,136,159,269,5477.8,208423.49,105433.13,Books,Debit Card,33.15,266,2.38,4.13,1,1.0,57.67
CUST200352,28.0,Other,Pune,2134,144,22,229,13193.82,348332.7,443440.35,Fashion,Debit Card,34.78,304,2.36,3.87,0,6.0,51.54
CUST200353,36.0,Male,Ahmedabad,985,1,159,182,,17804.81,484248.71,,Credit Card,2.58,73,2.7,3.87,0,6.0,49.37
CUST200354,45.0,Female,Chennai,2159,86,168,300,3886.1,,178572.96,Electronics,UPI,3.93,56,2.12,4.98,0,5.0,12.21
CUST200355,35.0,,Delhi,1678,30,252,349,9761.72,,482692.38,Home Decor,Credit Card,31.33,353,4.44,3.79,0,9.0,57.73
CUST200356,44.0,Male,Delhi,66,33,272,371,8645.59,572794.71,166550.25,,Wallet,14.96,332,3.05,2.98,1,3.0,38.61
CUST200357,57.0,Other,Chennai,1803,128,27,294,19841.62,690725.85,200688.65,Books,Debit Card,7.06,225,3.48,3.91,0,11.0,19.31
CUST200358,18.0,Male,Ahmedabad,1069,141,12,236,18633.24,139861.5,393461.33,Furniture,Credit Card,21.2,51,4.81,3.46,0,5.0,51.2
CUST200359,26.0,Male,Kolkata,2145,124,295,260,3443.18,445221.8,304994.06,Books,,13.57,341,3.72,4.89,1,11.0,11.4
CUST200360,31.0,Female,Chennai,1778,109,155,231,1854.02,343373.55,424107.49,Sports,Wallet,8.56,262,3.15,2.54,1,5.0,42.93
CUST200361,42.0,Male,Mumbai,2411,55,257,247,2360.27,634571.99,445276.19,,UPI,42.9,8,2.28,4.34,0,5.0,57.08
CUST200362,30.0,Other,Delhi,1162,109,101,299,17127.7,425756.05,188344.72,Home Decor,Debit Card,11.61,3,4.14,4.83,1,1.0,52.46
CUST200363,52.0,Male,Delhi,1935,141,156,371,13740.18,523368.01,494285.3,Electronics,Credit Card,23.09,15,4.79,3.87,1,4.0,56.55
CUST200364,21.0,Other,Pune,2353,143,17,275,5022.76,135927.9,2961.61,Furniture,Wallet,18.4,120,3.85,4.6,1,5.0,55.69
CUST200365,50.0,Female,Ahmedabad,1316,55,170,131,1309.44,642765.93,439251.92,Fashion,,25.19,111,3.66,3.67,0,4.0,19.13
CUST200366,44.0,Male,Kolkata,982,15,299,150,4166.98,237089.6,488429.92,Electronics,UPI,2.2,113,2.88,4.68,1,8.0,7.02
CUST200367,35.0,Male,Hyderabad,1738,63,220,224,5831.74,63700.66,224049.25,Home Decor,Debit Card,35.84,281,2.39,3.13,1,,52.97
CUST200368,29.0,Male,Chennai,1200,3,77,30,10631.26,183542.02,235684.97,Electronics,COD,42.41,101,2.76,2.65,1,9.0,46.12
CUST200369,19.0,Female,Chennai,1138,132,257,361,3453.97,557601.11,446058.51,Books,COD,40.87,22,3.62,2.15,0,2.0,39.34
